row#,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,to_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation,Dist_trip_length
3979,33840,85,,2,393,1286,,,6/13/13 18:57,,0,0,6/13/13 8:04,13.19956,77.70688,12.973448,77.62032,0,26.86360549
3980,12827,12,1,3,585,,,,6/13/13 11:02,,0,0,6/13/13 8:54,12.97677,77.5727,,,0,8671.237369
3981,25297,12,,2,293,393,,,6/13/13 13:55,,0,0,6/13/13 8:59,12.849482,77.663187,13.19956,77.70688,0,39.25760818
3982,20570,12,,2,689,1068,,,6/13/13 12:14,,0,0,6/13/13 9:05,12.97672,77.64927,13.044009,77.606805,0,8.793328717
3983,33850,12,,2,832,1056,,,6/13/13 13:55,,0,0,6/13/13 9:39,12.88019,77.64558,12.919199,77.60931,0,5.860586853
3984,33855,12,,2,768,393,,,6/14/13 7:12,,1,0,6/13/13 10:57,12.98999,77.55332,13.19956,77.70688,0,28.66125311
3985,33857,85,,2,393,1379,,,6/14/13 9:36,,0,0,6/13/13 11:40,13.19956,77.70688,13.062088,77.473672,0,29.55273201
3986,28490,28,,2,1068,1096,,,6/13/13 12:57,,0,0,6/13/13 11:45,13.044009,77.606805,12.96519,77.71932,0,15.03062256
3987,33882,12,,2,410,1026,,,6/14/13 14:09,,0,0,6/13/13 12:34,13.05121,77.54113,13.10482,77.57631,0,7.082847161
3988,25970,12,,2,540,393,,,6/13/13 18:57,,0,0,6/13/13 14:30,12.92768,77.62664,13.19956,77.70688,0,31.49150151
3989,26126,12,,2,1390,293,,,6/14/13 18:28,,0,0,6/13/13 14:43,12.969368,77.641302,12.849482,77.663187,0,13.55528512
3990,33894,89,,2,238,1317,,,6/13/13 16:33,,1,0,6/13/13 14:43,12.93711,77.60171,12.980419,77.604514,1,4.830728813
3991,33904,89,1,3,515,,,,6/13/13 17:45,6/13/13 0:00,1,0,6/13/13 15:58,12.97896,77.67345,,,1,8682.165097
3992,26537,12,,2,730,1349,,,6/13/13 18:14,,1,0,6/13/13 16:36,13.03386,77.51269,12.993686,77.587527,0,9.267337665
3993,31176,12,,2,452,450,,,6/15/13 5:45,,1,0,6/13/13 17:19,12.95278,77.59088,12.9334,77.62652,0,4.427764776
3994,24900,12,,2,570,1101,,,6/14/13 6:28,6/15/13 0:00,1,0,6/13/13 20:43,12.94832,77.5882,12.93652,77.54481,0,4.887286725
3995,30716,65,2,3,968,,,,6/14/13 11:31,6/14/13 0:00,1,0,6/13/13 21:10,12.96555,77.61912,,,0,8676.205258
3996,33914,12,2,3,393,,,,6/14/13 7:12,6/14/13 0:00,1,0,6/13/13 22:23,13.19956,77.70688,,,0,8686.997504
3997,33922,28,,2,58,585,,,6/14/13 16:04,,0,0,6/14/13 9:32,12.88963,77.60119,12.97677,77.5727,0,10.18096984
3998,33181,85,,2,571,83,,,6/14/13 9:21,,0,0,6/14/13 9:44,12.95185,77.69642,12.92415,77.67229,0,4.044992267
3999,33882,12,,2,410,1026,,,6/17/13 14:09,,0,0,6/14/13 10:22,13.05121,77.54113,13.10482,77.57631,0,7.082847161
4000,29184,12,,2,89,392,,,6/17/13 10:04,,0,0,6/14/13 10:38,12.96519,77.71932,12.986284,77.735245,0,2.915163989
4001,30290,12,,2,1054,1254,,,6/20/13 9:50,,0,0,6/14/13 10:41,12.90184,77.581587,12.934048,77.580568,0,3.587087001
4002,29184,12,,2,89,392,,,6/21/13 10:04,,0,0,6/14/13 10:46,12.96519,77.71932,12.986284,77.735245,0,2.915163989
4003,32385,28,2,3,1037,,,,6/14/13 12:00,,0,0,6/14/13 11:01,12.934048,77.580568,,,0,8671.855305
4004,29275,12,,2,768,433,,,6/17/13 8:09,,0,0,6/14/13 11:01,12.98999,77.55332,12.91226,77.59773,0,9.903778669
4005,29275,89,,2,433,768,,,6/20/13 18:14,,0,0,6/14/13 11:23,12.91226,77.59773,12.98999,77.55332,0,9.903778669
4006,33928,85,,2,393,571,,,6/16/13 18:00,,0,0,6/14/13 11:27,13.19956,77.70688,12.95185,77.69642,0,27.59830194
4007,25052,12,,2,97,293,,,6/15/13 11:31,,1,0,6/14/13 11:57,12.97943,77.66125,12.849482,77.663187,0,14.46729004
4008,867,12,,2,293,1270,,,6/14/13 18:57,,1,0,6/14/13 11:58,12.849482,77.663187,12.921772,77.620358,0,9.292984777
4009,33537,12,,2,585,142,,,6/14/13 16:19,,0,0,6/14/13 12:02,12.97677,77.5727,12.91281,77.60923,0,8.148686849
4010,32117,12,,2,571,1286,,,6/14/13 17:02,,0,0,6/14/13 12:48,12.95185,77.69642,12.973448,77.62032,0,8.598520065
4011,15097,12,,2,58,1102,,,6/14/13 18:00,,0,0,6/14/13 13:07,12.88963,77.60119,12.93652,77.54481,0,8.041741083
4012,21039,12,,2,793,1147,,,6/14/13 17:31,,1,0,6/14/13 13:52,13.02239,77.59492,13.03064,77.6491,0,5.947422678
4013,33944,24,,2,393,293,,,6/14/13 18:28,,1,0,6/14/13 14:32,13.19956,77.70688,12.849482,77.663187,0,39.25760818
4014,33951,12,,2,1069,393,,,6/14/13 18:28,,0,0,6/14/13 15:59,12.949764,77.643524,13.19956,77.70688,0,28.64325666
4015,33952,12,,2,888,452,,,6/14/13 19:55,,0,0,6/14/13 16:02,12.98818,77.50104,12.95278,77.59088,0,10.51235672
4016,33953,12,,2,994,168,,,6/14/13 19:26,,1,0,6/14/13 16:05,12.93965,77.74657,12.99313,77.59828,1,17.15295156
4017,33956,12,,2,846,393,,,6/15/13 4:04,,1,0,6/14/13 16:29,12.98635,77.58203,13.19956,77.70688,0,27.3234954
4018,33959,54,,1,352,,,32,6/16/13 6:00,6/16/13 0:00,1,0,6/14/13 17:13,13.03369,77.62821,,,0,8677.563976
4019,33961,12,2,3,571,,,,6/15/13 11:02,6/15/13 0:00,1,0,6/14/13 17:51,12.95185,77.69642,,,0,8684.506295
4020,17920,12,,2,994,393,,,6/15/13 0:57,,1,0,6/14/13 18:09,12.93965,77.74657,13.19956,77.70688,1,29.25143231
4021,33970,12,,2,393,89,,,6/14/13 23:16,,0,0,6/14/13 18:42,13.19956,77.70688,12.96519,77.71932,0,26.12482742
4022,32325,12,,2,339,271,,,6/15/13 8:24,,0,0,6/14/13 18:45,12.91028,77.64512,12.95641,77.64076,0,5.156916246
4023,32325,12,,2,271,339,,,6/15/13 14:09,,0,0,6/14/13 18:51,12.95641,77.64076,12.91028,77.64512,0,5.156916246
4024,33972,12,,2,1039,393,,,6/17/13 19:55,,1,0,6/14/13 18:57,12.979949,77.642913,13.19956,77.70688,0,25.41183298
4025,32414,85,,2,1292,363,,,6/15/13 10:33,,1,0,6/14/13 19:35,12.972317,77.717797,12.99287,77.71662,0,2.291511876
4026,1251,28,,1,105,,15,32,6/15/13 7:55,6/15/13 0:00,0,0,6/14/13 19:39,13.01766,77.64503,,,0,8679.297921
4027,525,12,2,3,292,,,,6/15/13 9:07,,0,0,6/14/13 20:27,12.93944,77.62923,,,0,8677.157963
4028,33981,12,,2,689,572,,,6/15/13 5:45,,0,0,6/14/13 21:21,12.97672,77.64927,12.91873,77.61494,0,7.452781743
4029,19440,85,,2,1129,393,,,6/15/13 6:14,6/16/13 0:00,1,0,6/14/13 22:10,12.99722,77.62003,13.19956,77.70688,0,24.4135388
4030,33987,65,2,3,293,,,,6/15/13 11:02,,0,0,6/14/13 23:08,12.849482,77.663187,,,0,8680.349467
4031,21485,89,,2,1141,1243,,,6/15/13 9:50,,1,0,6/15/13 5:50,12.91028,77.64512,12.98275,77.61582,0,8.671005544
4032,26291,89,1,3,1054,,,,6/15/13 11:02,6/15/13 0:00,1,0,6/15/13 6:09,12.90184,77.581587,,,0,8671.789443
4033,33981,12,,2,689,142,,,6/15/13 10:33,,0,0,6/15/13 7:28,12.97672,77.64927,12.91281,77.60923,0,8.335780815
4034,2381,12,,2,393,1153,,,6/15/13 22:04,,0,0,6/15/13 7:36,13.19956,77.70688,12.87153,77.60206,0,38.24471754
4035,33462,12,2,3,846,,,,6/15/13 9:36,,0,0,6/15/13 8:31,12.98635,77.58203,,,0,8672.300906
4036,34004,12,,2,832,585,,,6/17/13 12:00,,0,0,6/15/13 10:23,12.88019,77.64558,12.97677,77.5727,0,13.34597069
4037,34006,85,2,3,83,,,,6/15/13 11:16,6/16/13 0:00,1,0,6/15/13 10:31,12.92415,77.67229,,,0,8681.740919
4038,33827,12,1,3,492,,,,6/17/13 10:04,,0,0,6/15/13 11:11,12.851218,77.521664,,,0,8665.017555
4039,19129,24,,2,1390,1095,,,6/15/13 22:04,,0,0,6/15/13 11:11,12.969368,77.641302,12.92415,77.67229,0,6.053088412
4040,34009,12,,2,1384,1180,,,6/15/13 20:09,,1,0,6/15/13 11:22,13.02853,77.54625,12.90084,77.56483,0,14.35659737
4041,33981,12,1,3,689,,,,6/15/13 17:31,,0,0,6/15/13 11:32,12.97672,77.64927,,,0,8679.533067
4042,34014,12,1,3,601,,,,6/15/13 12:28,,0,0,6/15/13 12:02,13.02434,77.56593,,,0,8670.766218
4043,34016,12,,2,1384,1087,,,6/15/13 19:55,,0,0,6/15/13 12:14,13.02853,77.54625,12.909579,77.638063,0,16.5692056
4044,34017,89,2,3,571,,,,6/15/13 12:43,,0,0,6/15/13 12:17,12.95185,77.69642,,,0,8684.506295
4045,31985,12,,2,1044,949,,,6/15/13 18:57,,0,0,6/15/13 12:18,12.968887,77.644329,12.98275,77.61582,0,3.456233154
4046,34020,12,,2,1384,1147,,,6/15/13 20:09,,0,1,6/15/13 12:45,13.02853,77.54625,13.03064,77.6491,0,11.15692243
4047,34030,12,2,3,1010,,,,6/16/13 5:31,,0,0,6/15/13 15:05,12.96691,77.74935,,,0,8690.323259
4048,34032,89,,2,393,83,,,6/16/13 12:28,,1,0,6/15/13 15:27,13.19956,77.70688,12.92415,77.67229,0,30.88713979
4049,17013,24,,2,393,767,,,6/15/13 22:48,,0,1,6/15/13 16:04,13.19956,77.70688,12.9122,77.51043,0,38.4333096
4050,34035,12,,2,471,168,,,6/15/13 18:00,,0,0,6/15/13 16:22,13.01854,77.63524,12.99313,77.59828,0,4.906308246
4051,34036,85,,2,767,1384,,,6/15/13 19:40,,0,0,6/15/13 16:27,12.9122,77.51043,13.02853,77.54625,0,13.52022815
4052,34037,12,2,3,83,,,,6/16/13 11:02,,0,0,6/15/13 16:27,12.92415,77.67229,,,0,8681.740919
4053,22471,12,,2,791,112,,,6/15/13 18:14,,1,0,6/15/13 16:35,13.00453,77.61717,12.93331,77.56666,0,9.637382661
4054,33936,12,,2,1371,363,,,6/18/13 9:07,,0,0,6/15/13 16:39,13.000418,77.674835,12.99287,77.71662,0,4.609561947
4055,7984,28,,2,1301,393,,,6/16/13 3:50,,0,0,6/15/13 17:46,12.937222,77.626915,13.19956,77.70688,0,30.46350422
4056,29619,12,,2,515,393,,,6/16/13 5:02,6/17/13 0:00,1,0,6/15/13 17:47,12.97896,77.67345,13.19956,77.70688,0,24.82318074
4057,28455,28,,2,393,1053,,,7/14/13 18:00,7/14/13 20:35,1,0,6/15/13 17:53,13.19956,77.70688,12.912799,77.589784,0,34.35497042
4058,34051,12,,2,115,393,,,6/16/13 5:02,,1,0,6/15/13 19:58,12.99319,77.54472,13.19956,77.70688,0,28.92903669
4059,31691,24,,2,392,393,,,6/16/13 13:55,,0,1,6/15/13 21:19,12.986284,77.735245,13.19956,77.70688,0,23.94017534
4060,24869,12,,2,393,1089,,,6/17/13 1:26,,1,0,6/15/13 22:10,13.19956,77.70688,12.99517,77.731147,0,22.90424567
4061,34063,12,,2,1096,58,,,6/16/13 12:00,,0,0,6/15/13 22:15,12.96519,77.71932,12.88963,77.60119,0,15.3304507
4062,34067,65,2,3,1191,,,,6/16/13 4:04,,0,0,6/16/13 0:07,13.03017,77.56684,,,0,8670.897005
4063,34071,24,,2,1193,413,,,6/16/13 11:02,,1,0,6/16/13 7:28,13.00446,77.56923,12.92171,77.59017,0,9.487659919
4064,34075,12,,1,300,,15,32,6/16/13 8:24,6/16/13 8:30,0,0,6/16/13 7:53,12.94554,77.57133,,,0,8670.917299
4065,31885,12,,2,393,571,,,6/16/13 12:28,,0,0,6/16/13 8:33,13.19956,77.70688,12.95185,77.69642,0,27.59830194
4066,15054,85,,2,571,58,,,6/16/13 9:50,,0,0,6/16/13 9:03,12.95185,77.69642,12.88963,77.60119,0,12.43926923
4067,34082,12,,2,83,143,,,6/16/13 15:07,,0,0,6/16/13 9:13,12.92415,77.67229,12.96009,77.56724,0,12.07888941
4068,34085,12,2,3,852,,,,6/16/13 10:33,,0,0,6/16/13 9:42,12.98758,77.60512,,,0,8674.809235
4069,34087,12,,2,1021,1100,,,6/16/13 10:33,,0,0,6/16/13 9:57,13.02853,77.54625,12.93652,77.54481,0,10.2437102
4070,19566,64,,2,1384,458,,,6/18/13 0:28,,1,0,6/16/13 10:01,13.02853,77.54625,13.00037,77.72746,0,19.90249369
4071,37192,24,,2,1034,1068,,,6/19/13 9:07,,0,0,6/16/13 10:27,13.047926,77.597766,13.044009,77.606805,0,1.072853219
4072,37192,85,,2,1034,1068,,,6/21/13 9:07,,0,0,6/16/13 10:29,13.047926,77.597766,13.044009,77.606805,0,1.072853219
4073,34094,12,1,3,1232,,,,6/16/13 11:31,,0,0,6/16/13 10:31,12.88019,77.64558,,,0,8678.607314
4074,37192,28,,2,1068,1034,,,6/20/13 17:16,,0,0,6/16/13 10:38,13.044009,77.606805,13.047926,77.597766,0,1.072853219
4075,34111,28,,2,693,1021,,,6/16/13 21:50,,1,0,6/16/13 12:28,12.90868,77.60398,13.02853,77.54625,0,14.73836866
4076,34115,12,,2,1056,1258,,,6/16/13 14:09,,1,0,6/16/13 12:42,12.919199,77.60931,12.926098,77.681121,0,7.829267888
4077,8196,12,,2,393,1063,,,6/16/13 20:24,,0,0,6/16/13 13:29,13.19956,77.70688,12.934477,77.611284,0,31.27674277
4078,34128,12,,2,1010,393,,,6/16/13 22:04,,0,0,6/16/13 14:31,12.96691,77.74935,13.19956,77.70688,0,26.30473585
4079,31677,28,,2,292,393,,,6/17/13 4:04,,1,0,6/16/13 15:39,12.93944,77.62923,13.19956,77.70688,0,30.15582824
4080,32794,12,,2,417,168,,,6/16/13 22:04,,0,0,6/16/13 17:02,12.96539,77.65863,12.99313,77.59828,0,7.238263352
4081,34140,12,,2,83,393,,,6/17/13 1:26,,0,0,6/16/13 17:58,12.92415,77.67229,13.19956,77.70688,0,30.88713979
4082,33614,89,,2,392,977,,,6/17/13 19:26,,0,1,6/16/13 19:38,12.986284,77.735245,12.969933,77.533286,0,21.98320349
4083,34042,12,2,3,515,,,,6/17/13 10:33,6/17/13 0:00,1,0,6/16/13 20:19,12.97896,77.67345,,,0,8682.165097
4084,34153,24,,2,136,424,,,6/17/13 8:09,,0,0,6/16/13 20:54,12.90796,77.62418,12.93084,77.61883,0,2.612304624
4085,37149,12,,2,363,393,,,6/17/13 3:36,,0,0,6/16/13 21:18,12.99287,77.71662,13.19956,77.70688,0,23.03287702
4086,32948,12,,2,393,363,,,6/17/13 0:57,,0,0,6/16/13 21:28,13.19956,77.70688,12.99287,77.71662,0,23.03287702
4087,34167,12,,2,1248,1068,,,6/17/13 6:00,,1,0,6/16/13 23:51,12.978945,77.574849,13.044009,77.606805,1,8.029491311
4088,25500,23,1,3,149,,,,6/17/13 11:02,,0,0,6/17/13 0:13,12.93022,77.56039,,,0,8669.647735
4089,34168,12,2,3,484,,,,6/17/13 11:02,,0,0,6/17/13 0:27,12.90013,77.48279,,,0,8661.07267
4090,34171,89,,2,1388,393,,,6/17/13 6:28,,0,0,6/17/13 4:37,12.919722,77.592806,13.19956,77.70688,0,33.51769447
4091,34173,65,,2,571,1393,,,6/17/13 10:19,,0,0,6/17/13 7:33,12.95185,77.69642,13.19966,77.70688,0,27.60942449
4092,34153,12,,2,424,136,,,6/17/13 11:02,,0,0,6/17/13 9:06,12.93084,77.61883,12.90796,77.62418,0,2.612304624
4093,18930,12,1,3,293,,,,6/17/13 12:57,,0,0,6/17/13 9:51,12.849482,77.663187,,,0,8680.349467
4094,868,12,,2,58,393,,,6/17/13 16:04,,0,0,6/17/13 10:01,12.88963,77.60119,13.19956,77.70688,0,36.35534143
4095,868,12,,2,793,1017,,,6/17/13 11:31,,0,0,6/17/13 10:39,13.02239,77.59492,13.11084,77.60074,0,9.866426295
4096,25297,12,,1,398,,15,88,6/17/13 19:12,6/19/13 0:00,0,0,6/17/13 10:43,12.97143,77.63914,,,0,8678.406586
4097,34088,12,,2,1095,83,,,6/17/13 18:00,,0,0,6/17/13 11:34,12.92415,77.67229,12.92415,77.67229,0,0
4098,20852,12,2,3,1083,,,,6/17/13 12:00,,0,0,6/17/13 11:35,12.900648,77.589183,,,0,8672.606173
4099,27458,12,,2,626,1330,,,6/18/13 17:02,,0,0,6/17/13 11:47,12.975066,77.6027,12.953434,77.70651,0,11.5161109
4100,1256,12,1,3,58,,,,6/17/13 13:40,,0,0,6/17/13 11:54,12.88963,77.60119,,,0,8673.847379
4101,27458,12,,2,1285,1330,,,6/22/13 15:07,,0,0,6/17/13 12:04,12.993032,77.661494,12.953434,77.70651,0,6.578521566
4102,34973,12,1,3,571,,,,6/17/13 15:07,6/17/13 0:00,0,1,6/17/13 12:07,12.95185,77.69642,,,0,8684.506295
4103,34195,12,1,3,693,,,,6/17/13 15:21,6/17/13 0:00,1,0,6/17/13 13:09,12.90868,77.60398,,,0,8674.253696
4104,34197,12,,2,450,393,,,6/17/13 13:55,,0,0,6/17/13 13:40,12.9334,77.62652,13.19956,77.70688,0,30.88368286
4105,33081,28,,1,1243,,15,58,6/17/13 15:36,6/17/13 15:30,0,0,6/17/13 14:26,12.98275,77.61582,,,0,8675.941977
4106,34148,12,,2,611,297,,,6/17/13 16:19,,0,1,6/17/13 14:44,12.99254,77.5948,12.99789,77.61488,0,2.258006171
4107,28596,12,,2,393,572,,,6/17/13 21:21,,0,0,6/17/13 14:53,13.19956,77.70688,12.91873,77.61494,0,32.81321587
4108,34203,24,,2,393,293,,,6/18/13 9:07,,0,0,6/17/13 15:17,13.19956,77.70688,12.849482,77.663187,0,39.25760818
4109,34207,24,,2,393,776,,,6/17/13 22:33,,1,0,6/17/13 16:46,13.19956,77.70688,13.01508,77.67796,0,20.7742307
4110,33928,12,,2,393,571,,,6/17/13 21:50,,0,0,6/17/13 18:26,13.19956,77.70688,12.95185,77.69642,0,27.59830194
4111,34226,12,,2,61,1371,,,6/18/13 6:00,,1,0,6/17/13 19:13,12.96298,77.71229,13.000418,77.674835,0,5.820310828
4112,34233,12,2,3,1390,,,,6/18/13 9:07,,0,0,6/17/13 20:05,12.969368,77.641302,,,0,8678.62956
4113,34235,12,,2,692,1262,,,6/18/13 11:02,,0,0,6/17/13 20:22,12.97137,77.58692,12.81575,77.68465,0,20.31184068
4114,34245,12,,2,1183,585,,,6/18/13 11:45,,1,0,6/17/13 21:02,12.965563,77.668576,12.97677,77.5727,0,10.47509843
4115,34249,12,,2,585,1237,,,6/18/13 10:48,,1,0,6/17/13 21:21,12.97677,77.5727,12.92645,77.61206,0,7.043542208
4116,34252,12,,2,1217,393,,,6/18/13 10:19,,1,0,6/17/13 21:57,13.04937,77.51179,13.19956,77.70688,0,26.96021681
4117,30255,12,2,3,25,,,,6/18/13 9:36,,0,0,6/17/13 22:16,12.98059,77.57475,,,0,8671.480491
4118,34255,12,1,3,793,,,,6/18/13 7:26,,0,0,6/17/13 22:25,13.02239,77.59492,,,0,8673.895742
4119,34257,12,,2,1173,393,,,6/18/13 4:04,,0,0,6/17/13 22:45,12.959979,77.647998,13.19956,77.70688,0,27.4236475
4120,14699,12,2,3,1063,,,,6/18/13 9:07,6/18/13 0:00,1,0,6/17/13 23:16,12.934477,77.611284,,,0,8675.18616
4121,33420,12,,2,1058,112,,,6/18/13 9:36,,0,0,6/18/13 1:08,12.914535,77.631658,12.93331,77.56666,0,7.355447039
4122,34265,12,,2,1384,142,,,6/20/13 15:36,,1,0,6/18/13 1:31,13.02853,77.54625,12.91281,77.60923,0,14.58149946
4123,24656,12,,2,677,393,,,6/19/13 8:24,,0,0,6/18/13 7:50,13.05845,77.64075,13.19956,77.70688,0,17.26695378
4124,20598,12,,2,448,1254,,,6/18/13 11:16,,0,0,6/18/13 8:09,12.92732,77.63575,12.934048,77.580568,0,6.033730626
4125,34276,12,,1,142,,15,64,6/18/13 10:33,6/18/13 10:30,0,0,6/18/13 8:32,12.91281,77.60923,,,0,8674.84521
4126,34280,17,,2,393,1323,,,6/18/13 20:24,,0,0,6/18/13 9:24,13.19956,77.70688,12.869805,77.653211,0,37.16678777
4127,34286,24,,2,353,393,,,6/19/13 4:04,,1,0,6/18/13 10:51,13.03241,77.59914,13.19956,77.70688,0,21.96956647
4128,34287,12,,2,83,585,,,6/18/13 17:31,,0,0,6/18/13 11:02,12.92415,77.67229,12.97677,77.5727,0,12.29005796
4129,34289,12,,2,149,1257,,,6/20/13 8:09,,0,0,6/18/13 11:28,12.93022,77.56039,12.934477,77.611284,0,5.54209331
4130,34289,12,,2,149,1257,,,6/24/13 8:09,,0,0,6/18/13 11:33,12.93022,77.56039,12.934477,77.611284,0,5.54209331
4131,34289,12,,2,149,1257,,,6/27/13 8:09,,0,0,6/18/13 11:38,12.93022,77.56039,12.934477,77.611284,0,5.54209331
4132,34293,87,,2,1096,1384,,,6/18/13 17:31,,0,0,6/18/13 11:59,12.96519,77.71932,13.02853,77.54625,0,20.0530421
4133,26148,12,1,3,571,,,,6/18/13 18:00,,0,0,6/18/13 12:08,12.95185,77.69642,,,0,8684.506295
4134,33698,12,,2,1010,626,,,6/18/13 18:43,,1,0,6/18/13 14:22,12.96691,77.74935,12.975066,77.6027,0,15.934359
4135,31058,12,,2,1111,1384,,,6/18/13 21:50,,0,0,6/18/13 15:03,12.90796,77.62418,13.02853,77.54625,0,15.86231102
4136,34310,12,,2,571,1282,,,6/18/13 18:28,,0,0,6/18/13 17:03,12.95185,77.69642,12.959687,77.747099,0,5.566739202
4137,34318,12,,2,1371,1280,,,6/18/13 19:40,,0,0,6/18/13 18:42,13.000418,77.674835,12.966054,77.717837,0,6.032578974
4138,34319,12,,2,515,1037,,,6/19/13 7:55,,0,0,6/18/13 19:26,12.97896,77.67345,12.934048,77.580568,1,11.24849717
4139,34221,12,,2,1321,1242,,,6/19/13 9:36,,0,0,6/18/13 20:29,12.987445,77.616958,12.98275,77.61582,0,0.537025598
4140,14364,12,,2,1147,873,,,6/19/13 8:09,,1,0,6/18/13 20:39,13.03064,77.6491,12.96959,77.60051,0,8.600199935
4141,34326,12,,2,585,393,,,6/19/13 13:40,,1,0,6/18/13 20:54,12.97677,77.5727,13.19956,77.70688,0,28.75331927
4142,34330,12,,2,1165,455,,,6/19/13 6:14,,1,0,6/18/13 23:56,12.990947,77.687112,12.999874,77.67812,0,1.392424251
4143,23350,12,,2,625,585,,,6/19/13 12:00,,1,0,6/19/13 8:39,12.95431,77.6553,12.97677,77.5727,0,9.302855775
4144,34338,12,,2,117,271,,,6/19/13 10:48,,1,0,6/19/13 9:09,12.86966,77.62737,12.95641,77.64076,0,9.765657429
4145,33262,12,,2,62,540,,,6/20/13 11:02,,1,0,6/19/13 9:28,12.92433,77.65006,12.92768,77.62664,0,2.568260041
4146,29560,12,,2,1026,150,,,6/19/13 18:57,,1,0,6/19/13 10:52,13.10482,77.57631,12.89724,77.61065,0,23.40599689
4147,34355,85,,2,393,492,,,6/19/13 19:12,,0,0,6/19/13 11:50,13.19956,77.70688,12.851218,77.521664,0,43.67141524
4148,29464,12,,2,1010,455,,,6/19/13 15:36,,0,0,6/19/13 12:09,12.96691,77.74935,12.999874,77.67812,0,8.55369302
4149,1489,12,,2,1204,393,,,6/20/13 3:07,,0,0,6/19/13 12:12,13.01899,77.54744,13.19956,77.70688,0,26.51158125
4150,35626,85,,2,112,393,,,6/19/13 18:43,,0,0,6/19/13 12:17,12.93331,77.56666,13.19956,77.70688,0,33.31149792
4151,34195,12,1,3,693,,,,6/19/13 15:21,6/19/13 0:00,1,0,6/19/13 12:40,12.90868,77.60398,,,0,8674.253696
4152,34362,24,1,3,391,,,,6/19/13 13:55,,0,0,6/19/13 13:01,12.98099,77.60209,,,0,8674.444776
4153,26490,12,,2,25,293,,,6/19/13 14:24,,0,0,6/19/13 13:20,12.98059,77.57475,12.849482,77.663187,0,17.46679299
4154,34365,87,,1,344,,,29,6/20/13 6:00,6/22/13 0:00,1,0,6/19/13 14:27,12.94788,77.67092,,,0,8681.721549
4155,7898,12,,2,776,1384,,,6/19/13 19:12,,0,0,6/19/13 16:20,13.01508,77.67796,13.02853,77.54625,0,14.36312006
4156,34379,12,,2,393,1279,,,6/21/13 19:55,,1,0,6/19/13 17:31,13.19956,77.70688,12.957188,77.705847,0,26.98099397
4157,32198,24,1,3,1037,,,,6/19/13 18:57,,0,0,6/19/13 17:57,12.934048,77.580568,,,0,8671.855305
4158,34746,12,,2,1371,689,,,6/20/13 3:50,,0,0,6/19/13 18:46,13.000418,77.674835,12.97672,77.64927,0,3.827435376
4159,34393,89,,2,142,585,,,6/20/13 2:24,,0,0,6/19/13 19:09,12.91281,77.60923,12.97677,77.5727,0,8.148686849
4160,34394,24,,2,963,471,,,6/19/13 21:50,,0,0,6/19/13 19:22,12.99111,77.59204,13.01854,77.63524,0,5.592788026
4161,33108,12,1,3,1147,,,,6/19/13 19:40,,0,0,6/19/13 19:22,13.03064,77.6491,,,0,8679.810028
4162,13450,89,1,3,1096,,,,6/20/13 5:31,6/20/13 0:00,1,0,6/19/13 19:23,12.96519,77.71932,,,0,8687.060105
4163,31744,85,,2,1328,393,,,6/20/13 6:57,,0,0,6/19/13 19:59,12.958808,77.649047,13.19956,77.70688,0,27.52430355
4164,34398,12,,2,1068,1098,,,6/21/13 19:55,,1,0,6/19/13 20:10,13.044009,77.606805,12.93652,77.54481,1,13.7257888
4165,34402,12,,2,142,393,,,6/20/13 4:04,,0,0,6/19/13 20:30,12.91281,77.60923,13.19956,77.70688,0,33.63150638
4166,34328,12,,2,689,168,,,6/20/13 5:31,,1,0,6/19/13 21:34,12.97672,77.64927,12.99313,77.59828,0,5.824901281
4167,26267,12,2,3,571,,,,6/20/13 4:19,,0,0,6/19/13 22:49,12.95185,77.69642,,,0,8684.506295
4168,34420,12,,2,83,393,,,6/21/13 4:04,6/22/13 0:00,1,0,6/20/13 6:26,12.92415,77.67229,13.19956,77.70688,0,30.88713979
4169,24843,12,,2,625,393,,,6/21/13 3:36,6/22/13 0:00,1,0,6/20/13 7:54,12.95431,77.6553,13.19956,77.70688,0,27.86814301
4170,34426,12,,2,293,393,,,6/20/13 10:04,,0,1,6/20/13 8:11,12.849482,77.663187,13.19956,77.70688,1,39.25760818
4171,27736,12,,2,571,393,,,6/20/13 18:57,,0,0,6/20/13 9:56,12.95185,77.69642,13.19956,77.70688,0,27.59830194
4172,34435,85,,2,492,393,,,6/24/13 12:00,,0,0,6/20/13 10:07,12.851218,77.521664,13.19956,77.70688,0,43.67141524
4173,18046,85,2,3,1136,,,,6/20/13 12:14,6/20/13 0:00,1,0,6/20/13 10:12,12.99049,77.69798,,,0,8684.885629
4174,34437,12,,1,393,,,170,6/21/13 6:00,6/21/13 0:00,1,0,6/20/13 10:58,13.19956,77.70688,,,0,8686.997504
4175,34438,12,2,3,768,,,,6/20/13 11:31,,0,0,6/20/13 11:09,12.98999,77.55332,,,0,8669.210551
4176,34382,28,,2,977,585,,,6/20/13 17:02,,0,0,6/20/13 11:14,12.969933,77.533286,12.97677,77.5727,0,4.342770568
